Date,Close, NASDAQ Composite Index, S&P 500 Index,S&P 500 Volatility Index (VIX), Gold spot closing price per troy ounce($/oz),U.S. Dollar Index,Eurozone: Benchmark Rate (Major Refinancing Rate),USA: Federal Funds Target Rate,China: T-Bond Yield: 10Y,US 10-Year Breakeven Inflation Rate,World: Geopolitical Risk Index,Index of Global Real Economic Activity (Kilian),latest_size,latest_weight,latest_transaction_count,latest_input_value,latest_tansaction_fee,SMA,EMA,MACD,MACD_signal,MACD_diff,Google_trends,Decred - Tweets
2020/7/21,9385.174346,10680.36,3257.3,24.84,1842.55,95.182,0,0.25,2.9169,1.48,68.00701652,-4.949663935,1178523,3993336,3184,19622579,21111,10172.0365,10057.56313,-527.9354669,-326.817957,-201.1175099,14.64516129,27374
2020/7/20,9164.069789,10767.09,3251.84,24.46,1815.65,95.7972,0,0.25,2.9772,1.46,68.16038997,-6.081055129,1314453,3993342,2987,14808901,22488,9977.520372,9895.109797,-570.6125615,-375.5768779,-195.0356836,14.61290323,24912
2020/7/19,9207.816996,10679.12333,3242.803333,24.86666667,1812.883333,95.86946667,0,0.25,2.9677,1.46,68.31376342,-7.212446323,1093374,3998673,1547,150060000,8911,9790.972284,9770.147469,-594.0565187,-419.2728061,-174.7837126,14.58064516,18893
2020/7/18,9170.802681,10591.15667,3233.766667,25.27333333,1810.116667,95.94173333,0,0.25,2.9582,1.46,68.46713687,-8.343837516,1265520,3999639,2477,28402067,5085,9618.479156,9661.17569,-608.6071254,-457.1396699,-151.4674555,14.5483871,21879
2020/7/17,9155.773355,10503.19,3224.73,25.68,1807.35,96.014,0,0.25,2.9487,1.46,68.62051032,-9.47522871,1199592,3993111,2895,532403,23436,9434.402831,9569.284356,-614.2704003,-488.565816,-125.7045843,14.51612903,24865
2020/7/16,9137.239203,10473.83,3215.57,28,1807.7,96.3048,0,0.25,2.9584,1.41,68.77388377,-10.6066199,1185721,3998416,3138,242420,13108,9356.390804,9490.730692,-613.1857144,-513.4897957,-99.69591872,14.48387097,56131
2020/7/15,9206.764838,10550.49,3226.56,27.76,1804.6,96.0418,0,0.25,3.0066,1.41,68.92725723,-11.7380111,1218046,3993094,3091,3239263,21204,9308.455216,9439.100537,-599.8018134,-530.7521992,-69.04961415,14.4516129,54174
2020/7/14,9254.204474,10488.58,3197.52,29.52,1801.9,96.2365,0,0.25,3.027,1.41,69.08063068,-12.86940229,1310250,3999546,2852,9923803,7077,9279.371001,9405.483071,-578.6961443,-540.3409882,-38.35515606,14.41935484,35940
2020/7/13,9247.107825,10390.84,3155.22,32.19,1807.5,96.5586,0,0.25,3.0589,1.42,69.23400413,-14.00079348,1492647,3999495,2423,16214481,6308,9244.785453,9376.687571,-556.1316503,-543.4991207,-12.63252964,14.38709677,25309
2020/7/12,9286.726085,10466.37333,3165.16,30.55666667,1806.033333,96.59636667,0,0.25,3.061033333,1.416666667,69.38737758,-15.13218468,1045102,3036337,2255,2160538,4902,9221.567959,9360.330938,-528.954802,-540.5902569,11.63545489,14.35483871,19664
2020/7/11,9231.3201,10541.90667,3175.1,28.92333333,1804.566667,96.63413333,0,0.25,3.063166667,1.413333333,69.54075103,-16.26357587,381215,1212947,966,41258245,5040,9206.182535,9336.874422,-506.0542753,-533.6830606,27.62878533,14.32258065,22288
2020/7/10,9278.447734,10617.44,3185.04,27.29,1803.1,96.6719,0,0.25,3.0653,1.41,69.69412448,-17.39496706,1527673,3993373,1236,186892,253,9217.620329,9326.251388,-478.5857974,-522.663608,44.07781052,14.29032258,24965
2020/7/9,9240.366176,10547.75,3152.05,29.26,1812.1,96.8028,0,0.25,3.0905,1.39,69.84749794,-18.52635826,1184225,3998438,1492,6625944,4118,9220.875247,9310.635895,-454.6487861,-509.0606436,54.41185746,14.25806452,24645
2020/7/8,9420.350155,10492.5,3169.94,28.08,1811.1,96.4959,0,0.25,3.0217,1.42,70.00087139,-19.65774945,1265180,3992972,1746,2652568,10258,9245.829995,9330.583942,-416.3558384,-490.5196826,74.16384418,14.22580645,22723
2020/7/7,9252.35518,10343.89,3145.32,29.43,1789.55,96.9713,0,0.25,3.0425,1.43,70.15424484,-20.78914065,1202415,3993408,2389,2957775,3164,9255.488177,9316.360531,-395.0107538,-471.4178968,76.40714301,14.19354839,22547
2020/7/6,9342.540316,10433.65,3179.72,27.94,1787.9,96.7759,0,0.25,2.9552,1.45,70.30761829,-21.92053184,1536162,3998697,1092,86326043,5246,9276.018288,9321.120492,-366.591594,-450.4526363,83.86104223,14.16129032,27694
2020/7/5,9072.772592,10377.145,3167.2925,27.875,1782.9,96.91213333,0,0.25,2.9319,1.44,70.46099174,-23.05192303,467408,1445189,1015,1424272,5445,9262.619064,9275.966328,-361.668121,-432.6957332,71.02761223,14.12903226,20039
2020/7/4,9127.518467,10320.64,3154.865,27.81,1777.9,97.04836667,0,0.25,2.9086,1.43,70.61436519,-24.18331423,1106892,3128934,2026,126490,225,9249.950463,9248.975808,-349.3219327,-416.0209731,66.69904038,14.09677419,24368
2020/7/3,9065.577985,10264.135,3142.4375,27.745,1772.9,97.1846,0,0.25,2.8853,1.42,70.76773865,-25.31470542,1544278,3993535,487,51151944,382,9231.797479,9215.630749,-340.6092375,-400.938626,60.32938844,14.06451613,25726
2020/7/2,9084.054479,10207.63,3130.01,27.68,1777.45,97.2151,0,0.25,2.858,1.41,70.9211121,-26.44609661,1699805,3992759,939,56313,282,9211.530318,9191.707791,-328.4275568,-386.4364121,58.00885537,14.03225806,26683
2020/7/1,9225.668161,10154.63,3115.86,28.62,1771.05,97.162,0,0.25,2.8415,1.37,71.07448555,-27.57748781,1373344,3993652,2744,26583161,500,9210.965125,9197.882404,-303.8439228,-369.9179143,66.0739915,14,26910
2020/6/30,9145.560607,10058.77,3100.29,30.43,1768.1,97.3841,0,0.25,2.9341,1.34,71.227859,-28.708879,1268157,3993255,2837,5817225,54530,9197.676412,9188.36935,-287.5109782,-353.4365271,65.92554883,13.96666667,28895
2020/6/29,9180.159026,9874.15,3053.24,31.78,1771.6,97.4605,0,0.25,2.9247,1.34,71.13717093,-31.5372397,1735838,3993287,596,192902821,5928,9191.655697,9186.876564,-268.6780455,-336.4848307,67.80678526,13.93333333,32380
2020/6/28,9118.117533,9835.173333,3038.51,32.76333333,1763.6,97.47333333,0,0.25,2.9276,1.333333333,71.04648287,-34.3656004,1281759,3993252,2692,4482354,2454,9161.432435,9174.374922,-255.8102196,-320.3499085,64.5396889,13.9,28965
2020/6/27,9014.224272,9796.196667,3023.78,33.74666667,1755.6,97.48616667,0,0.25,2.93585,1.326666667,70.9557948,-37.1939611,1269768,3758022,2292,105391357,669,9137.619344,9145.256622,-251.101155,-306.5001578,55.39900283,13.86666667,28444
2020/6/26,9165.503578,9757.22,3009.05,34.73,1747.6,97.499,0,0.25,2.9441,1.32,70.86510673,-40.0223218,676609,1987150,1320,205829,5920,9119.91567,9148.937887,-232.4823004,-291.6965863,59.21428593,13.83333333,30758
2020/6/25,9254.748296,10017,3083.76,32.22,1756.55,97.3943,0,0.25,2.95235,1.33,70.77441867,-42.8506825,1282390,3998677,2486,40713938,2034,9138.11324,9168.176143,-208.126271,-274.9825233,66.85625227,13.8,31154
2020/6/24,9289.303605,9909.17,3050.33,33.84,1766.05,97.2286,0,0.25,2.9606,1.33,70.6837306,-45.6790432,1415692,3993637,2518,24958594,1122,9154.291754,9190.199318,-183.9155536,-256.7691293,72.85357576,13.76666667,32446
2020/6/23,9614.943606,10131.37,3131.29,31.37,1768.9,96.6879,0,0.25,2.9834,1.38,70.59304253,-48.5074039,1353577,3993364,2497,110761344,678,9209.228316,9267.425552,-136.8741589,-232.7901352,95.91597636,13.73333333,34373
2020/6/22,9685.845287,10056.47,3117.86,31.77,1761.85,97.0517,0,0.25,2.9334,1.34,70.50235447,-51.3357646,1303098,3993360,2473,2000000,4484,9269.407397,9343.501867,-92.80257128,-204.7926224,111.9900512,13.7,33399
2020/6/21,9289.8938,10019.68667,3111.153333,32.88666667,1752.816667,97.26253333,0,0.25,2.931733333,1.326666667,70.4116664,-54.1641253,1267262,3966596,2863,1834313,4431,9275.829961,9333.754946,-88.80184411,-181.5944668,92.79262266,13.66666667,26333
2020/6/20,9348.977142,9982.903333,3104.446667,34.00333333,1743.783333,97.47336667,0,0.25,2.930066667,1.313333333,70.32097833,-56.992486,11919,35925,34,12233994,13551,9296.171615,9336.522618,-79.94218336,-161.2640101,81.32182673,13.63333333,26154
2020/6/19,9305.901805,9946.12,3097.74,35.12,1734.75,97.6842,0,0.25,2.9284,1.3,70.23029027,-59.8208467,1255567,3993085,2659,21129942,1149,9308.745892,9330.955198,-75.5260409,-144.1164163,68.59037536,13.6,29522
2020/6/18,9401.552893,9943.05,3115.34,32.94,1719.5,97.4554,0,0.25,2.9133,1.28,70.1396022,-62.6492074,1426857,3993642,2790,500000000,11172,9337.089428,9343.791142,-63.57511838,-128.0081567,64.4330383,13.56666667,23904
2020/6/17,9463.405493,9910.53,3113.49,33.47,1724.35,97.0671,0,0.25,2.9022,1.26,70.04891413,-65.4775681,1305072,3998751,3206,55315601,6004,9382.007551,9365.539206,-48.55324668,-112.1171747,63.563928,13.53333333,23559
2020/6/16,9520.484681,9895.87,3124.74,33.67,1719.85,97.003,0,0.25,2.8801,1.27,69.95822607,-68.3059288,1106685,3993258,3109,841851,22400,9417.505661,9393.71111,-31.67733509,-96.02920676,64.35187167,13.5,28992
2020/6/15,9421.65218,9726.02,3066.59,34.4,1710.45,96.662,0,0.25,2.7991,1.23,69.867538,-71.1342895,1142620,3993175,1426,500279470,157040,9434.196049,9398.791305,-25.97854592,-82.01907459,56.04052868,13.46666667,28560
2020/6/14,9352.845602,9680.283333,3058.163333,34.96333333,1718.133333,96.8084,0,0.25,2.7961,1.223333333,69.77684993,-73.9626502,502774,1550719,857,13016,654,9440.550249,9390.437541,-26.70647463,-70.9565546,44.25007997,13.43333333,24592
2020/6/13,9463.820529,9634.546667,3049.736667,35.52666667,1725.816667,96.9548,0,0.25,2.7931,1.216666667,69.68616187,-76.7910109,278873,884696,656,3138209,4834,9425.437941,9403.779902,-18.11974113,-60.3891919,42.26945078,13.4,30524
2020/6/12,9460.375485,9588.81,3041.31,36.09,1733.5,97.1012,0,0.25,2.7901,1.21,69.5954738,-79.6193716,1884476,3998573,727,168127,678,9402.890961,9414.070008,-11.46056892,-50.60346731,39.14289839,13.36666667,34530
2020/6/11,9314.37816,9492.73,3002.1,40.79,1738.25,96.762,0,0.25,2.8645,1.21,69.50478573,-82.4477323,1203089,3988967,2664,47243,211,9405.339397,9395.944218,-17.75917424,-44.03460869,26.27543446,13.33333333,34444
2020/6/10,9864.561413,10020.35,3190.14,27.57,1722.05,96.0923,0,0.25,2.8734,1.27,69.41409767,-85.276093,1450770,3998739,2501,3181490,5764,9456.897824,9481.147344,21.39766713,-30.94815353,52.34582066,13.3,35740
2020/6/9,9769.869088,9953.75,3207.18,27.57,1713.5,96.3851,0,0.25,2.86,1.26,69.3234096,-88.1044537,1455178,3993355,2941,504433,4433,9503.294552,9533.642207,44.27845233,-15.90283236,60.18128469,13.26666667,33586
2020/6/8,9773.301577,9924.75,3232.39,25.81,1690.35,96.6976,0,0.25,2.9056,1.28,69.23272153,-90.9328144,1456938,3993120,1652,163486044,16819,9540.469421,9577.216638,61.97421248,-0.32742339,62.30163587,13.23333333,30802
2020/6/7,9742.573822,9887.86,3219.57,25.38,1688.05,96.77696667,0,0.25,2.905733333,1.276666667,69.14203347,-93.7611751,1160973,3513873,2622,24251008,76400,9568.386254,9607.28158,72.68093628,14.27424854,58.40668773,13.2,26035
2020/6/6,9662.323105,9850.97,3206.75,24.95,1685.75,96.85633333,0,0.25,2.905866667,1.273333333,69.0513454,-96.5895358,821624,2484140,1926,73911987,2170,9582.570096,9617.28913,73.83935571,26.18726998,47.65208574,13.16666667,26066
2020/6/5,9641.917175,9814.08,3193.93,24.52,1683.45,96.9357,0,0.25,2.906,1.27,68.96065733,-99.4178965,914227,3101164,2002,5002900,681,9604.596596,9621.766956,72.27765167,35.40534632,36.87230536,13.13333333,31415
2020/6/4,9803.990306,9615.81,3112.35,25.81,1700.05,96.763,0,0.25,2.8439,1.22,68.86996927,-102.2462572,1381523,3993398,2311,686718,675,9649.711066,9654.898475,83.15932817,44.95614269,38.20318548,13.1,33808
2020/6/3,9652.629014,9682.91,3122.87,25.66,1705.35,97.3181,0,0.25,2.8972,1.21,68.7792812,-105.0746179,1306411,3993562,1489,984211403,1350,9668.591915,9654.485845,78.66276848,51.69746785,26.96530063,13.06666667,32772
2020/6/2,9538.727853,9608.38,3080.82,26.84,1742.15,97.6722,0,0.25,2.8145,1.18,68.68859313,-107.9029786,1352035,3993169,2827,43508907,17925,9676.427151,9633.438938,65.15724854,54.38942399,10.76782456,13.03333333,48257
2020/6/1,10177.77035,9552.05,3055.73,28.23,1730.6,97.8111,0,0.25,2.7741,1.18,68.59790507,-110.7313393,1456844,3885245,1544,13646,253,9762.76637,9732.408285,104.811217,64.4737826,40.33743444,13,34801
2020/5/31,9449.860914,9531.323333,3051.923333,27.99,1729.966667,97.96166667,0,0.25,2.757766667,1.17,68.507217,-113.5597,623112,1940676,1507,13695123,678,9721.29632,9681.036036,76.61786164,66.90259841,9.715263239,13.25806452,28806
2020/5/30,9693.552427,9510.596667,3048.116667,27.75,1729.333333,98.11223333,0,0.25,2.741433333,1.16,68.53406165,-112.5811601,537219,1606941,1025,2343380,2430,9713.664654,9683.311743,73.09569123,68.14121697,4.954474262,13.51612903,29372
2020/5/29,9418.13384,9489.87,3044.31,27.51,1728.7,98.2628,0,0.25,2.7251,1.15,68.56090629,-111.6026202,1341700,3993343,2895,2540830,5876,9678.147881,9635.097579,47.53244319,64.01946221,-16.48701903,13.77419355,34052
2020/5/28,9536.159369,9368.99,3029.73,28.59,1717.35,98.4743,0,0.25,2.7475,1.18,68.58775094,-110.6240803,1479629,3993182,801,16077061,44472,9657.506435,9617.108814,36.37771905,58.49111358,-22.11339453,14.03225806,38537
2020/5/27,9165.144674,9412.36,3036.13,27.62,1694.6,98.959,0,0.25,2.7584,1.14,68.61459558,-109.6455404,1563900,3993327,1905,14230038,11247,9607.788592,9534.933516,-2.372911937,46.31830848,-48.69122041,14.29032258,34046
2020/5/26,8850.3542,9340.22,2991.77,28.01,1720.25,98.9978,0,0.25,2.7403,1.13,68.64144023,-108.6670005,1650603,3993216,570,1308341,672,9528.632295,9410.464549,-57.81754198,25.49113839,-83.30868036,14.5483871,30190
2020/5/25,8897.213209,9336.3125,2982.69,28.0475,1723.575,99.791,0,0.25,2.6658,1.1275,68.66828487,-107.6884606,1356056,3992795,2117,48383845,40018,9437.954585,9317.146124,-96.86013697,1.020883315,-97.88102028,14.80645161,34450
2020/5/24,8791.793685,9332.405,2973.61,28.085,1726.9,99.78713333,0,0.25,2.670466667,1.125,68.69512952,-106.7099207,1198975,3993328,843,1812238,32598,9351.871052,9221.627498,-134.7547801,-26.13424937,-108.6205307,15.06451613,30235
2020/5/23,9180.527997,9328.4975,2964.53,28.1225,1730.225,99.78326667,0,0.25,2.675133333,1.1225,68.72197416,-105.7313808,1508455,3993025,1756,949132,900,9316.051067,9214.154862,-131.8985038,-47.28710026,-84.61140354,15.32258065,27771
2020/5/22,9160.70542,9324.59,2955.45,28.16,1733.55,99.7794,0,0.25,2.6798,1.12,68.74881881,-104.7528409,1431307,3998428,3004,2712924,33628,9214.344574,9204.436781,-129.7388518,-63.77745057,-65.96140124,15.58064516,46283
2020/5/21,9073.693079,9284.88,2948.51,29.53,1724.9,99.4148,0,0.25,2.7062,1.14,68.77566345,-103.774301,1301403,3993081,2379,4478531,36461,9176.72779,9180.665199,-133.5094667,-77.7238538,-55.78561294,15.83870968,36198
2020/5/20,9524.434064,9375.78,2971.61,27.99,1748.3,99.1809,0,0.25,2.7475,1.16,68.8025081,-102.7957611,1146273,3993120,3150,657178237,23730,9159.815954,9243.168629,-98.98563102,-81.97620925,-17.00942178,16.09677419,33468
2020/5/19,9761.178765,9185.1,2922.94,30.53,1737.95,99.5668,0,0.25,2.7566,1.15,68.82935274,-101.8172212,1206553,3993199,2832,287908,22600,9194.120446,9337.35229,-51.92338323,-75.96564404,24.04226081,16.35483871,31927
2020/5/18,9733.739137,9234.83,2953.91,29.3,1734.7,99.6347,0,0.25,2.7208,1.17,68.85619739,-100.8386813,1488432,3993351,2489,111839746,34528,9213.878423,9409.422626,-16.64844849,-64.10220493,47.45375644,16.61290323,38987
2020/5/17,9667.578397,9161.406667,2923.84,30.16333333,1734.916667,99.88226667,0,0.25,2.717566667,1.143333333,68.88304203,-99.86014135,1360912,3993238,3314,1226280,34731,9264.121795,9456.360039,5.900554716,-50.101653,56.00220772,16.87096774,33797
2020/5/16,9380.484219,9087.983333,2893.77,31.02666667,1735.133333,100.1298333,0,0.25,2.714333333,1.116666667,68.90988668,-98.88160145,1300077,3993072,2093,3130959,26016,9317.134797,9442.564435,0.597810213,-39.96176036,40.55957057,17.12903226,40293
2020/5/15,9293.972171,9014.56,2863.7,31.89,1735.35,100.3774,0,0.25,2.7111,1.09,68.93673132,-97.90306155,1139383,3993130,2538,960300,9534,9356.810693,9415.54766,-10.46482034,-34.06237236,23.59755202,17.38709677,38102
2020/5/14,9772.561576,8943.72,2852.5,32.61,1731.6,100.2835,0,0.25,2.7384,1.06,68.96357597,-96.92452165,1465888,3993292,1855,936820,26112,9454.887482,9480.459281,19.16520593,-23.4168567,42.58206263,17.64516129,48588
2020/5/13,9302.896541,8863.17,2820,35.28,1708.4,100.2228,0,0.25,2.6799,1.07,68.99042061,-95.94598174,1417571,3993233,2503,90900,26550,9467.124337,9448.175147,4.695050433,-17.79447527,22.4895257,17.90322581,46507
2020/5/12,8792.063768,9002.55,2870.12,33.04,1702.4,100.0071,0,0.25,2.6834,1.09,69.01726526,-94.96744184,1343467,3998596,2225,12198932,9776,9430.260172,9328.882169,-47.44566355,-23.72471293,-23.72095062,18.16129032,60453
2020/5/11,8593.856494,9192.34,2930.32,27.57,1702.75,100.2242,0,0.25,2.6679,1.13,69.0441099,-93.98890194,1195675,3998758,1947,49166721,16472,9382.276513,9195.241137,-103.5673654,-39.69324343,-63.87412201,18.41935484,82838
2020/5/10,8745.152545,9168.666667,2930.146667,27.70666667,1703.075,100.0674333,0,0.25,2.6578,1.126666667,69.07095455,-93.01036203,1329963,3993321,2926,3952036,17539,9304.348361,9113.406847,-134.2879043,-58.6121756,-75.67572867,18.67741935,41923
2020/5/9,9570.005988,9144.993333,2929.973333,27.84333333,1703.4,99.91066667,0,0.25,2.6477,1.123333333,69.09779919,-92.03182213,1119041,3998642,848,292068541,11882,9285.231084,9196.424873,-91.02608136,-65.09495675,-25.93112461,18.93548387,42273
2020/5/8,9822.885629,9121.32,2929.8,27.98,1703.725,99.7539,0,0.25,2.6298,1.12,69.12464384,-91.05328223,1448647,3993553,2363,6600284,53108,9294.145733,9310.326829,-35.9214216,-59.26024972,23.33882812,19.19354839,53749
2020/5/7,9968.105282,8979.66,2881.19,31.44,1704.05,99.8327,0,0.25,2.6062,1.08,69.15148848,-90.07474232,1271540,3993527,2610,2628000,8000,9324.198421,9429.922911,19.24557955,-43.55908387,62.80466342,19.4516129,59654
2020/5/6,9198.252701,8854.39,2848.42,34.12,1691.5,100.1789,0,0.25,2.5625,1.1,69.17833313,-89.09620242,1151043,3998715,1726,442046,10406,9305.97527,9387.801055,0.83552465,-34.68016216,35.51568681,19.70967742,55866
2020/5/5,8967.997704,8809.12,2868.44,33.61,1699.55,99.8401,0,0.25,2.569083333,1.1,69.20517777,-88.11766252,1024605,3993360,301,32047136,29596,9273.377823,9311.473173,-31.96574917,-34.13727956,2.17153039,19.96774194,50889
2020/5/4,8883.306781,8710.72,2842.74,35.97,1709.1,99.498,0,0.25,2.575666667,1.07,69.23202242,-87.13912261,1015712,3993113,671,359553,1110,9184.452343,9233.624738,-64.05644191,-40.12111203,-23.93532987,20.22580645,43373
2020/5/3,8894.362675,8675.463333,2838.73,36.37666667,1701.483333,99.34986667,0,0.25,2.58225,1.066666667,69.25886706,-86.16058271,825090,2538129,2277,1973,253,9143.598957,9171.940726,-87.58678294,-49.61424621,-37.97253672,20.48387097,43879
2020/5/2,8974.922892,8640.206667,2834.72,36.78333333,1693.866667,99.20173333,0,0.25,2.588833333,1.063333333,69.28571171,-85.18204281,1010858,3993428,1077,2154641,567,9161.884869,9136.119302,-98.59763928,-59.41092483,-39.18671445,20.74193548,42783
2020/5/1,8832.981251,8604.95,2830.71,37.19,1686.25,99.0536,0,0.25,2.595416667,1.06,69.31255635,-84.2035029,1181539,3993103,2006,835427,11904,9185.797345,9081.003293,-117.4237387,-71.01348759,-46.41025107,21,40443
2020/4/30,8607.329832,8889.55,2912.43,34.15,1702.75,99.0167,0,0.25,2.602,1.07,69.339401,-83.224963,1142805,3993075,2128,437707,10000,9172.015074,8994.880845,-148.8360524,-86.57800055,-62.25805182,20.83333333,50532
2020/4/29,8759.78919,8914.71,2939.51,31.23,1703.35,99.5183,0,0.25,2.5992,1.14,69.74608867,-83.5893379,1316288,3998642,3030,74029285,29285,9090.993394,8952.136908,-159.588702,-101.1801408,-58.40856119,20.66666667,48269
2020/4/28,7754.222426,8607.73,2863.39,33.57,1691.55,99.9769,0,0.25,2.6162,1.14,70.15277633,-83.9537128,1331926,3993565,2838,229569,5890,8884.127073,8734.334275,-246.4106201,-130.2262367,-116.1843834,20.5,41546
2020/4/27,7766.689761,8730.16,2878.48,33.29,1714.95,100.0465,0,0.25,2.6195,1.17,70.559464,-84.3180877,1367267,3993251,2987,3069567,5456,8663.985521,8558.398909,-310.6308469,-166.3071587,-144.3236882,20.33333333,39379
2020/4/26,7665.828318,8698.28,2864.566667,34.17,1715.266667,100.1121,0,0.25,2.583,1.15,70.96615167,-84.6824626,1298464,3993049,2822,196716137,10393,8510.743083,8396.113347,-365.4518138,-206.1360898,-159.3157241,20.16666667,33495
2020/4/25,7535.263897,8666.4,2850.653333,35.05,1715.583333,100.1777,0,0.25,2.5916,1.13,71.37283933,-85.0468375,1077468,3993351,769,370613,7854,8367.469702,8239.595265,-414.6534162,-247.839555,-166.8138612,20,33355
2020/4/24,7497.353393,8634.52,2836.74,35.93,1715.9,100.2433,0,0.25,2.6002,1.11,71.779527,-85.4112124,1239206,3992780,2636,26535,745,8228.874364,8104.642197,-451.5004849,-288.571741,-162.9287439,19.83333333,32567
2020/4/23,7464.891127,8494.75,2797.8,41.38,1736.25,100.5039,0,0.25,2.6577,1.05,72.18621467,-85.7755873,1281174,3992988,3123,1809748,4980,8085.927209,7988.323821,-477.8135487,-326.4201025,-151.3934461,19.66666667,35498
2020/4/22,7106.551177,8495.38,2799.31,41.98,1710.55,100.3417,0,0.25,2.6773,1.06,72.59290233,-86.1399622,1242706,3998611,2952,19531026,4746,7899.090037,7828.001522,-521.5695514,-365.4499923,-156.1195591,19.5,30981
2020/4/21,6851.005362,8263.23,2736.56,45.41,1682.05,100.2257,0,0.25,2.7051,0.96,72.99959,-86.5043371,383413,1084537,768,60196753,2859,7700.892448,7650.365857,-570.2929285,-406.4185795,-163.8743489,19.33333333,32492
